subjectId,randCondNum,validationRadio,subjectValidation1,expTime_min,minRespTime_sec,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,val0(7510),val1(disdain),val2(jealousy),val3(AF25HAS),val4(steal),val5(pia2_D_a2_C),val6(pia2_D_a2_C),Excluded,Notes
62ec9f1c37f9679c74876fc798b3670a40b882a35a92fbfe01eda887,156,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  NR],0,13.48066667,31.463,-1,1,3,3,,English.,Never seen them before.,Yes.,No feedback. ,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,NR,0,
d4768244795d13a774dc16d0698f80381c2c5520656b2a6fe814b47f,7,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,10.67623333,31.723,-1,-1,-3,-3,female,English,No  not at all. Is this a real game show?,I understand them all.,This is truly fun.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
142840eb2161b0f14c4e6025671e1137fc8b678055d8ecc4e26b38ed,5,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,13.99185,41.75,0,1,-2,-1,female,English,no,I understood all of the emotion labels. ,It was fun  thank you. ,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,split,pia2_C_a2_C,,0,
07a82acce12244ccaa61cacf1f1b94ba7b515d2a7a793d8b8f0f7bd5,86,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,9.6124,33.97,-1,1,-1,-1,male,English,No,I understood them,No,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
ece32d1aa482da12e7bcc5c50e137defba00a7700f3c1caf49a3e5b5,65,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,12.82103333,34.836,-1,-1,-3,-3,male,English,No.,Yes.,I think the results of decisions made by contestants would be quite different if they weren-t allowed to talk to each other. Professing that a person will do this or that comes down to the core of that person. No matter how much money is at stake the honor of the word is at stake which is worth more than any amount of money.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
18642dec381fa163391599532425287bade9029805445061d31af1a3,159,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.682866667,33.442,-1,1,-2,3,male,english,no,yes i understood  i would say i have the least experience with fury,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
cb8db5a9d4c80c3b6e56c878f857cf211dbb97f7d7950f419d1aebbf,42,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,8.414116667,19.677,-1,1,1,3,male,english,no,yes,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
b8b209a5c48019b3e34f0882be747ace13273fdabab3a66ecc3a6656,125,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,13.91075,31.417,-1,-1,2,1,,english,no,yes I understood them all,I wish I knew what happened in the video,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,split,,,0,
55b98665519e3707e9fe4b800018ef3639ca251e2e3b0bd088d22091,134,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,10.78361667,24.696,-1,-1,-1,-2,,English,NO,annoyance ,great hit,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,,pia2_C_a2_C,pia2_C_a2_C,0,
b65bfe5a92189b3924591f0dc1255bdb5efb1dbc027ce5371a95eb70,22,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_D],0,17.29993333,51.781,-1,1,-2,3,female,English,No i don-t remember,Excitement,Interesting task  i truly enjoyed it  but hope not to fail and loose the reward money. ,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_D,0,
490ccb472102088578dd6b18dd5c3744508a12cbeaedd9a6872bf8b1,10,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,19.7211,37.481,-1,1,-1,2,female,English,No,Contempt,No but thank you for the opportunity!,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
603bc7d34b036129fae83e65f39c6398aae41aceb25199b21e3f95b3,48,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,10.08745,36.995,-1,1,2,3,female,English,no,I understood all of them.,Interesting hit. The video took a long time to load. I would watch this show  seems interesting. ,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,,pia2_C_a2_C,pia2_C_a2_C,0,
a884de2f7fb0a25cf8120972b99b9ac0a228dd62a8d177e73c683a11,116,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,13.43911667,25.045,-1,-1,-2,-2,female,English,no,yes,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
8908026b67b8548e4c5915037df40578012dc9537994afa7b60b5300,144,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_D  pia2_C_a2_C],0,13.54086667,38.11,-1,1,2,3,female,,No,Yes,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_D,pia2_C_a2_C,0,
1c2f03519bbadf609455a2081e361d88f571a5ca3767af5702a8d4d6,44,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,17.87168333,42.959,0,-1,2,-3,female,English,no,yes,interesting  enjoyed it,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
25daaa1b02962f059e3ba82ed68671a8ed767bb4c19faf5eea2e6df8,116,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,12.53818333,33.074,0,0,-1,-2,female,english,no,Yes.  I was very familiar with all the emotion labels.,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
f5493fb0efb7b5eae33f581776c1190a3c763cd7c70fc9d66fe7648c,68,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.47735,25.432,0,0,-1,-1,male,English,no,yes,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
84ddb366ea9e3e6876d905a811481cce3e52571acb68ea206f8fb23d,41,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,12.86388333,37.377,-1,0,-1,-2,male,English,No,Yes I understand the emotions presented.,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,pia2_C_a2_C,0,
340e7edbbde7ba2d9a0018b35e93d174970c06903cbc9cb26184dcfb,73,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,19.75541667,50.887,-1,-1,-1,1,female,English,No,Understood all: Least Contempt,Fun task,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
6b9209b409acd45c783234c1c8b86ffd4cdcf5d4bb357e00b8f897b6,145,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  NR],0,13.58865,26.654,1,1,1,1,male,English,i think there was an american version of this show too but i think i only saw previews for it,yes,what are you studying here?,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,NR,0,
203c6d89c9da072a547778c4293640e743bbef82c61b123b7e3149b6,73,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,11.9583,28.839,0,1,1,2,female,English,no,yes,none,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,pia2_C_a2_C,0,
878e31e0a644caea4082bbdf580738b21a41ebc44f09c136dca6e345,42,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,13.26958333,40.764,-1,1,-1,2,male,English,no,yes,none,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
dae650a4311d1d9d72b1156f7c69c7321717bc0c28ceeffb2b1945b0,39,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,16.92958333,44.333,-1,-1,-3,-3,male,English,No,I understood all of the emotions,No,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
4b2c82d2f8493fb517c5ba7ced554c132b33163503355d83e4b93c83,134,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,15.79828333,35.018,-1,-1,-1,-2,female,English,No,Yes I understood them all clearly.,No,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
16cb6087d7fc0b834dbbc1e5692f13706e550c40c2d9e9328d96de34,78,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,20.11778333,57.522,-1,-1,1,-2,female,Thai,No,Yes  I understood all the emotions labels.,No,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,,pia2_C_a2_C,,0,
465565c7da04829aef71252a308d26e9b9274a3a425bafabbb9575c0,44,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,13.5202,35.4,-1,1,-2,-2,male,English,no  no where.,Yes  I understood them all equally.,No sure if I was supposed to answer the last 2 questions on this page  since they were negative and that I understood all of the emotions equally.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
0327c24162b0a267f64de208c87202291d97b0499af0f38a253ae651,39,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,13.49643333,38.976,-1,1,-1,2,female,English,No,I understood them all but am least familiar with contempt.,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,pia2_C_a2_C,0,
62d678a59682aa85b4f1dd44ad617670203e64073fcacf8ef064925f,68,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,19.33086667,35.21,0,-1,-1,-1,other,English,no,I understood and was familiar with all of them.,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
d12e7fb896b3cd92d115e3d0c798033c461b7cfe8df38959fa0bd873,117,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,16.51798333,40.521,-1,1,-1,2,male,English,no,I-m familiar with all of them but I-m probably least familiar with contempt,thanks for the opportunity!,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
d0ad59a9fd0aa3c2eb52c60498758050a1e2f1b86f89ddd6b9929120,117,[7510  satisfaction  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,13.95206667,37.447,1,-1,-1,-3,female,English,No.,Contempt but understood all.,I really enjoyed participating!,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,split,,,0,
a79a35d7fcd0e9fc587740685d1665e022dedb6e106ca42caf7133a2,95,[76230  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,17.45886667,11.014,-1,1,2,3,male,English,no,yes,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,76230,satisfaction,,,,pia2_C_a2_C,,0,
b5ee34ad1b3e3607d83d11a010e73d20644c6dcc510833c7342b0607,99,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_C_a2_C],0,18.60423333,42.711,0,-1,1,-1,female,english,no,I understood them all ,this was neat!,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,split,,pia2_C_a2_C,0,
727e561a503df55a4ee375c363e507c9e067a8e28a8d4a761ff8f89d,7,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,6.037066667,17.199,1,-1,3,2,female,English,No,Yes,None,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
501218ae95ce5bdab3504986a11975e3f3d124b190300f0dd4b7b939,40,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,14.42588333,47.257,0,1,-1,2,female,English,no,contempt,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
c978c052c8dd987cc4e6b1d2508ee5ebb9c30660e5031ad62a56b738,19,[7510  satisfaction  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,13.19078333,29.752,1,-1,3,-3,female,ENGLISH,YES,JOY,GOOD,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,split,,,0,
3e4a3c5e646ed15102954b88e1499186c605dff36a8b637a30cfee0f,66,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,9.594066667,22.45,-1,-1,1,-2,male,English,No,Yes,No,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
2f20e46dbc135cfb9c0d567837bbe1688bd61097d889dd45577dbb99,125,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,14.71095,29.917,-1,-1,-2,-1,male,English,no,Contempt,NO comment ,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,split,,,0,
3c714a5d8ec3d207f4d6908a3efb87a8e7779f0315e1e57f818c421c,58,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,18.49623333,41.852,0,-1,2,-3,female,english,no,confusion,I am enjoying the idea that there is such a game.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
02207baca2a76b120b8e65d2d8182eec898b4eaec2c596e46ae6225f,70,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,20.58111667,52.001,-1,-1,-2,-2,female,ENGLISH,no,yes,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
a08b8d56a4cdbd8e9ab94e8db6c1ad448ead7613f8085f4c36af8e74,86,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,19.23931667,17.196,-1,-1,-1,-3,female,English,No,Yes,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
2021486b6884bb7fd3be5eb1147e312403ef7f7ba59171bba8591d71,78,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,20.1517,75.072,0,1,1,1,male,English,None,Yes,Fun...fun! I didn-t know such a game show existed.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
2f9fc7a71de82a7f367b16f5d20214e6f32c381908840e439a3e465b,43,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,14.6314,21.773,-1,0,-2,-1,male,english,no,yes  n/a,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
cd82acae5c95b06669a822a8e4fcdc1fc2f59057bec22fab13d63444,10,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,14.20728333,45.305,1,1,3,3,male,English,None,Yes,Thanks,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
3f11e76b3bb0b2a072d24374421e7d2a124672f88b339dc3461482b1,94,[7510  satisfaction  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,15.14143333,46.713,-1,-1,-3,-3,male,English,Youtube,Yes I understood,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,split,,,0,
1805a1a2a0711a1763d8aafbc6f8093c7875fcae6e7f8f745b7678ea,128,[7510  disdain  jealousy  AF14AFS  steal  pia2_D_a2_C  pia2_C_a2_C],0,7.09915,21.695,1,1,1,3,female,english, no,yes,No  but this was very fun! Thanks for including me and best of luck to you in your study and research.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,AF14AFS,,,pia2_C_a2_C,0,
cc556c8ec6da8f0f04e2872e25824c0ce4c38abb3aa52576350d13e2,107,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_D],0,11.29683333,35.153,1,1,2,3,female,english,no,yes,i enjoyed,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_D,0,
9c1c3e31144523f20b758a2282d68175b814c3cb60ad24cf11916602,40,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,23.54245,60.436,-1,-1,-3,-2,female,English,No I didn-t recognize any of them.,I understood all the emotions. It is difficult to know if someone feels sympathy.,No  well done and enjoyable.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
2a9fff1a225973ffc8d9e7ea23f5d1cd78723f5c3b139cfb127af2b7,70,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,10.67468333,28.581,-1,-1,-1,-3,male,Romanian,I didn-t recognize any.,I understood all of the emotions.,Very interesting!,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
94d61ef9ce42b8a84407033916c2cfc222b2a476cdbe57517f7a3c25,94,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,13.10753333,23.834,1,1,-2,-1,male,,I didn-t recognize any of them.,I understood all emotion labels. Least familiar with contempt probably.,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
8e34c89b39155294cac5aa95fa58ebfb4661c997961e66b7128ef367,0,[32900  satisfaction  respect  AF14AFS  split  pia2_C_a2_D  pia2_C_a2_C],0,6.005883333,15.605,-1,-1,-1,-2,female,English,none,joy,Good survey,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,32900,satisfaction,respect,AF14AFS,split,pia2_C_a2_D,pia2_C_a2_C,0,
56baf501a0f91615c41bed6eadd746718cc1d0f4bd8f5ddc7a4992ba,70,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  NR],0,20.95818333,75.759,-1,-1,-2,1,female,English is my primary language,No  I do not recognize any of the videos or images.,I understood the emotions,Interesting task  thank you,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,NR,0,
6770b327e259ecda97118062f705bb7e0ce247e758480f24bb36dd5f,128,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,13.30815,48.345,-1,-1,-3,-3,male,English.,No.,I understood them all.,Nothing comes to mind.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,pia2_C_a2_C,0,
7b50735860b5349cb5e67934bcaa2c47348772604e572dcd9be02b73,28,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,23.77916667,24.33,-1,-1,-2,-2,female,English,NO,YES  I understood all of the emotions clearly.,Very clear instructions.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,satisfaction,,,,pia2_C_a2_C,pia2_C_a2_C,0,
2f0823a6b18a35db7a07d03c4770bb27d2498c343adf530c15a943c3,135,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,22.7733,61.006,0,1,3,3,,English,,,No,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
8aa956ef1e82e3007eb91c3fde0a7ed08123418d290de7d2cb83e098,1,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,17.8181,33.622,-1,1,-2,3,female,english,no,yes,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
42e93539f304e0ebb27755ba0d3991625c795d388b715f1c6bbf02a1,159,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,24.7344,37.08,0,-1,-1,-3,male,English,no,I understood them all.,On the concluding slide that asked \which person is feeling the most joy?\ There were 4 buttons displayed  but only 3 pictures.  Since none of the people in the 3 pictures I could see were showing joy  I selected the fourth button - assuming that picture was supposed to show someone displaying joy but that the picture didn-t load for some reason.  (I did  however see all the previous pictures of contestants.),10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,pia2_C_a2_C,0,
3fec5b7c6de90691a8e4c96a3168bc1abd74deb0fa1f77b3cacd0ec7,105,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,9.350333333,33.081,-1,-1,1,-2,female,,No,I understood all emotions.,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
9e7f6906fbaa9b1634b180440c6b15c6fff37a95885f2cc9d0da6047,159,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,18.7948,61.74,1,1,-2,2,female,english,no,yes,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
eee9c0b4cf208778f40bdb56ff8a554dc58246631d6177129cf71258,135,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,8.05935,29.263,-1,-1,-1,-2,female,english,no,contempt,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
61c5d9ecd9be3af92c5ebb978a100b90535cd34b06e2c0af89c67b99,135,[76230  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,18.41835,39.904,-1,0,-3,-3,female,,,,Thank you for this experience,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,76230,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
cf9ab167c77a15d8e5ae39a9e6f239bec93400d476c8bd3b0ac1319d,0,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,22.03675,30.635,-1,-1,-1,1,female,English,no,yes..I understood them all.,It was very interesting.. I want to know what happened with the opening video!  What was the outcome?,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
b013651665ed757ca51303ac85478807bf30ce104bd8647a30c4db94,128,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,7.123066667,18.475,-1,-1,-3,-3,male,English,I did not recognize any videos.,I understood everything clearly.,I enjoyed this HIT  thank you for the study and have a beautiful day.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
d1293f210ed8ba13c9a96ca34ec6b116fa903c08371933370284137b,68,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,16.29795,33.681,-1,1,-3,3,male,English.,No.,I understood them all.,I do not.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
f1ee3d04b7da0e49c0b15d78df0adcc327c8d82210acc9d1ab8681e0,121,[7510  disdain  NR  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,18.07555,48.686,0,1,1,3,male,English,No,,,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,NR,,,,,0,
f0bb0ed9e170de321405a69aeaadd74fdc1bec4d6e4426aab387629e,65,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,15.67406667,43.478,0,-1,-1,-2,male,English,None,I understood.,I am going to look this game show on utube.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
d68d366f2e5828d5638fa530053b0f823a50a4d51d2b20e36abd1d16,128,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,24.92853333,48.619,-1,-1,-2,-1,female,Japanese,NO  I didn-t.,Yes  I understood. Contemptwas least familiar for me.,Thank you for having me on your study.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,,0,
f75ba99fad416dba91abd4e11d166a668062a473c2d6237b2046d9a6,70,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,13.64343333,46.599,0,0,-1,-2,female,English,none,Familiar with all,n/a,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,split,,,0,
52087ece0934c5e9e3e74484f4ed104577df1ca49d0f2a3aa5c7331a,66,[32900  satisfaction  ire  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,12.92548333,20,-1,1,-3,2,female,English,Trial,Yes,Good,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,32900,satisfaction,ire,,split,,,0,
634d732ac7ca7fa4f6a959ec1a4fb2c2d791582e6ab34d4096b3738d,0,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,21.23421667,54.252,-1,1,-2,2,female,English,no,yes.I am least familiar with contempt and envy,It was fun.,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
ec2b61f8f710a41f4d6002ef877da749e4db30f2da081d60b602c234,159,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,17.62918333,45.742,-1,-1,-1,-1,female,english,no,i understand them all,no,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,,,0,
598c203b9ce11f87046001de1b64a774c8e0c12570fd0213b6094a5d,105,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,19.96628333,42.432,1,-1,2,-3,male,English,No,I was familiar with all them. I guess if I had to choose the least familiar  it would be sympathy (with the gameshow contest context).,This was actually pretty fun! I feel like knowing who won in the video in the beginning of the HIT. I-m going to google it. ,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,split,,,0,
72b5149d56af6bd4c910c143caf14e973f5b6d39fa9f220497c82889,121,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,31.74123333,31.956,-1,-1,-2,1,female,English,No  I did not recognize any of the images or videos.,I understood all of the emotions labels.,Thank you for allowing me to participate. It was interesting and fun. ,10.22,3SBNLSTU6V5Y8UPF8GIWHUX51FOZDN,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
