subjectId,randCondNum,validationRadio,subjectValidation1,expTime,minRespTime,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,Excluded,Notes
0e627a25fd959cba9cb3fca8d31123c47e22045e9c4864dd361029e7,73,[7510 disdain jealousy AF25HAS steal],1,16.80975,32.999,,,,,female,English,no,I understood them all. Maybe least familiar with disgust  as I don-t experience it often.,,7.06,3KWGG5KP6JKMRKMNEXZCVMS6L9MMCM,0,
40262eecc973dfec5b9227db050dd145a0b0e141f2ef18fc4246658d,1,[7510 disdain jealousy AF25HAS steal],1,13.50928333,31.426,,,,,female,english,no,yes,no,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
0549f8e2cc379219915f6787c58d55c092f8c2bb9d775e1955f68b7b,75,[7510 disdain jealousy AF25HAS steal],1,9.825483333,23.092,,,,,female,English,No,Yes,Thanks,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
7d9cabb341a78bf795f51ddb9e866a4436cf548a3a4767c5363e11be,45,[7510 disdain jealousy AF25HAS steal],1,13.35973333,34.078,,,,,female,english,no,,,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
a4b7b06524414da61643e254ca3613f8bac16933e48495b72a8f5c0d,29,[7510 satisfaction jealousy AF25HAS steal],0,14.08626667,34.756,,,,,male,English,No,Yes,,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
be6e7860e06f9aefde28bd6eaafacf8609f2ebdde4b5ee116556b0f5,44,[7510 disdain jealousy AF25HAS steal],1,14.7796,28.079,,,,,female,English,no,I understood them all,n/a,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
2022d9c8694add6c8669a361d03951087bf2b58eb2055635f605e770,63,[7510 disdain jealousy AF25HAS steal],1,14.43406667,27.302,,,,,male,English,No,Yes  I understood them all,No,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
2fa4f480a7b6106666d4063ddac15cdb8cb2ee9fd359e09b99e86d9f,88,[7510 disdain jealousy AF25HAS split],0,9.513166667,21.49,,,,,female,English,no,yes  contempt,no,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
3c5ffb7b4f8f00ae874670b71b6d8d587c03b81eb60447267b81f866,91,[7510 disdain jealousy AF25HAS steal],1,8.74005,18.885,,,,,female,English,no,yes. I had no trouble with any.,This was super fun  thanks!,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
95e1d119ea7173f6e7c96aa23b85b67d3ed11749a52fc27627b142ed,47,[7510 disdain jealousy AF25HAS steal],1,17.0514,43.771,,,,,male,English,No,Contempt can swing both ways it seems to me.,None,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
877b11140fbabe56c504c396a0a1b1d8d88e3c44ee0a8e603a337026,55,[7510 disdain jealousy AF25HAS steal],1,17.49358333,39.979,,,,,male,english,no,yes,,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
2abc1320a61681e55d64809092ea3883d2f842818ef6358a424dbdf1,74,[7510 disdain jealousy AF25HAS steal],1,15.27745,25.781,,,,,male,,no,yes,,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
f5c04dc9e288c9f1df00db877ff195d19a4701e0b632aad6b168b44e,71,[7510 satisfaction respect AF25HAS uncertain],0,22.4822,44.538,,,,,male,english,no,yes,no,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
8837bdf566f8509833af2eed8df2e1951e67769eb55a070b4961712b,29,[76230 disdain jealousy AF25HAS split],0,10.49516667,17.579,,,,,undefined,English,Nothing ,Sad,nice,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
2808135a26dc039f125c353c4e0423fd7a28ed3c6fd5ebf2f0ad4d42,96,[7510 disdain jealousy AF25HAS steal],1,13.3203,27.664,,,,,female,english,no,I understood them all,none,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
d3c77ca19ac2f4ecd1f4ff36b9ac4476cf729e7421969c36c00a571f,101,[7510 disdain jealousy AF25HAS steal],1,10.31535,22.72,,,,,male,English,No,Yes,It was fun thank you.,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
faf60eb29a478818a231f6aeece404d6a188b8e770a58e09722e4199,86,[7510 disdain jealousy AF25HAS steal],1,28.05718333,28.007,,,,,female,English,No,Yes  I understood the labels.,None,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
44a45527fdcf5b8d5be2e5a0bb4ebb37cc528e2d833976abb8eb56e8,107,[7510 disdain jealousy AF25HAS split],0,17.96568333,50.477,,,,,female,English,No,Understood all,,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
045d32303d284973fe25a32f741a44abdcedae3acb96f7b6a210a2d1,129,[7510 disdain jealousy AF25HAS steal],1,10.74958333,18.196,,,,,female,English,no,yes,This was fun  thank you for the opportunity.,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
797dc014b686b4a03b3320c45e101c82e047583dcdaeb789d578db3d,128,[7510 disdain jealousy AF25HAS steal],1,6.62095,11.798,,,,,male,English,No,Yes,,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
1923e58be693fe2f9660e49945b1f6a97f4b226c5e1059bddccab2d0,98,[7510 disdain jealousy AF25HAS split],0,28.79605,16.177,,,,,female,English,I do not ,I understood all the emotion labels.,I do not. Thanks a lot! ,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
0c45ab5d415553d84d198b1b874f517b582de285380f76097209c819,0,[76230 satisfaction respect AF25HAS split],0,13.06893333,13.937,,,,,male,English,No,joy,good,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
36064b042c7432395f78f4e3e759938f7bde5085b4aa04d2142e8251,71,[7510 disdain jealousy AF25HAS steal],1,16.88708333,12.807,,,,,undefined,english,no,yes,video took ages to load,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
7f7f2a98fe0bc9bf9a440abba0c668db0245ff417b713f899d75633d,129,[7510 disdain jealousy AF25HAS steal],1,13.24276667,31.961,,,,,undefined,english,,none,no,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
e97d677335a140ba73852afe1c3b9b4a3507afe3ec0a3f6b048f73cf,119,[7510 disdain jealousy AF25HAS steal],1,10.79281667,28.565,,,,,male,English,no,yes,no,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
e04c13e98c75acaf5a2a1ddb2895af4045cd8b05ccbc351f7ad2b788,0,[7510 disdain jealousy AF25HAS steal],1,14.8026,27.697,,,,,undefined,english,no,yes n/a,,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
4d896471bbf1e229999b14e74d1c5623fe6fc3c1e8f6e07e95bc1a82,107,[12246 disdain jealousy AF25HAS steal],0,12.92996667,25.648,,,,,male,English,no,ys,no,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
228bbfd42716ed1f5df7e62a6ff4a8d0fd91b53b5bd6bc7b5ffecbb2,99,[7510 disdain jealousy AF25HAS split],0,15.66521667,34.181,,,,,female,english,no,yes,no,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
cee3e8c6375f30e79a9df59fe2a163d8ce31a0bc017ac5a00877e306,106,[7510 disdain jealousy AF25HAS steal],1,21.60743333,44.425,,,,,male,English,no,yes,none,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
ef34c20974761fdab27db7f8e9b6d2144059352c9c159079bd422b47,99,[7510 satisfaction jealousy AF25HAS steal],0,12.75668333,25.388,,,,,male,English,No,Yes. I familiar with all of them.,It was Fun  thanks.,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
6919076edab27abfbb1d7e504f12b34b9a980dbdbe9f7f427aa7f2ee,95,[7510 disdain jealousy AF25HAS steal],1,14.85265,27.937,,,,,undefined,english,,yes,thank you,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
fe829148243cf6d840cd1ad6cfc70d472d021483234c29658befc7c1,90,[7510 disdain jealousy AF25HAS steal],1,10.82026667,38.249,,,,,female,English,No.,Yes. I was familiar with all of  them.,Fun survey. Thank you.,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
5f5af4abfa0e4df5d3d5b9d60684dbfbd6589fd3184939d12f09f19d,23,[7510 disdain jealousy AF25HAS steal],1,14.0822,35.154,,,,,female,english,NO,yes,no,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
00aab060408689685177fa2dbe9d75780e3497942a3bd5f748cfcb09,81,[7510 disdain jealousy AF25HAS steal],1,8.788866667,17.909,,,,,male,english,no,understood them all,,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
3d36309d7de0a7e8cd6a691ed5c08b666772072ba7b1410219cd14be,99,[7510 disdain jealousy AF25HAS steal],1,16.6275,35.22,,,,,male,English,No,Yes,No,7.07,37SDSEDIN9KNJSAL4Z09988KX9681Y,0,
618041311cd8ff8b98d42fd200898a0b4f7ad036fd58d587e1db0329,29,[7510 disdain jealousy AF25HAS steal],1,8.2689,14.957,,,,,male,English,NA,Yes,NA,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
ced14eb1f376bced169730c2c00072662a5ad5e1451102fccf610fc9,12,[7510 disdain jealousy AF25HAS steal],1,8.91895,22.099,,,,,male,\nEnglish,No,Understood all,Interesting  make some people play the game!,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
14e76c79de3ff0c0dc431a98f0d11390c45fa2090a5325b0e7f5c8a4,47,[7510 disdain jealousy AF25HAS steal],1,17.54921667,48.123,,,,,undefined,Ebglish,no,yes,no,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
8aa799f77af14fe3b0214ad2de89772013db73358332e6a2a75251ab,71,[7510 satisfaction jealousy AF25HAS steal],0,14.9575,24.595,,,,,male,English,No,Yes,Good HIT,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
9509c4ff98e8acd9d4d5bb4792800e929804af146e1c7371f793e88b,72,[7510 disdain jealousy AF25HAS steal],1,20.17021667,72.511,,,,,female,english,no,yes,fun,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
f58b21bde79ff730698af7e642b428361a29eed2ab9f5e52eedeecbc,74,[7510 satisfaction jealousy AF25HAS steal],0,14.12276667,32.422,,,,,female,English,No. I didn-t.,Yes. I understand all emotions labels so there were no unfamiliar emotions labels.,None.,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
c543cb952e0bce4c5959a87d548ca6ce9feb584130ce2e0ee60fbc51,74,[7510 satisfaction jealousy AF25HAS steal],0,7.576966667,15.163,,,,,male,english,no,yes,,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
4c8d5ee8a751971d9e54e702e290b2a3f83dd8d6c8a73ef07adb4cc8,88,[7510 disdain jealousy AF25HAS split],0,10.41866667,25.713,,,,,male,english,no,yes I did,thank you,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
e7330aa1e0b092502e8f2a28c75adff2b39c356aba94aa270eb1763f,91,[7510 disdain jealousy AF25HAS steal],1,12.82601667,17.225,,,,,male,English,No,Yes,,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
6ae944a81e621881a87eb6c83eec5431f13e6b494190676273062995,128,[7510 disdain jealousy AF25HAS steal],1,11.8123,37.147,,,,,male,English,No,Yes  understood all equally well.,,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
65dae403f7fe9cf178f141885ef39fd07ff9ac0c7e1521335398ad5d,81,[7510 disdain jealousy AF25HAS steal],1,7.889816667,16.341,,,,,female,,no,yes,,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
1996c31c05193de35617ca539a15172bc92453be49868b0d9bc28f47,57,[7510 disdain jealousy AF25HAS steal],1,12.43306667,30.739,,,,,male,English,N/A,Yes  understood all,N/A,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
bb59e8fef3deb46e234353ba0162d85f140e83abf0044e1b58faffb3,107,[7510 satisfaction jealousy AF25HAS uncertain],0,21.42106667,60.307,,,,,male,english,no,yes,,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
aab9f5ce83d8b8efaa401791e9651223b1044c2fc0693ac9103d22cc,107,[7510 disdain jealousy AF25HAS steal],1,13.08776667,25.841,,,,,undefined,English,no,yes,none,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
15e5d9455e8f4f125673c61de42f7c256726de98492ce0d53eb44c40,95,[7510 disdain jealousy AF25HAS steal],1,14.88825,32.295,,,,,female,english,no,yes. Familiar with all emotions.,no,7.08,3YGE63DIN9X0FFJGLHAU3JJ3ZT90WK,0,
a8ee40b77948c82f39336759508e107d2eeac2ea473169fa5f274d67,29,[7510 disdain jealousy AF25HAS steal],1,11.90145,30.954,,,,,male,English,No,Yes,Thank you  That was a fun game  I enjoyed it. Great survey.,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
2e51805a75aff2831e98d5bb5ca4472f255ebe51968673deb6661f58,90,[7510 disdain jealousy AF25HAS steal],1,10.12173333,22.977,,,,,female,English,no,yes,fun Hit Thanks,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
0b4992afe5fc72538a3b8757d7110c5cf493f7cdec2f875e9e8870b4,29,[7510 disdain jealousy AF25HAS steal],1,10.40533333,26.994,,,,,male,English,No,Yes  I wasn-t at all unfamiliar with any.,Thanks for the HIT!  I did my best and hope the data is useful!,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
fb764cb8a90809bc0853927e3c36f9d729f22d7fcb38c2d86226540e,74,[7510 disdain jealousy AF25HAS steal],1,18.53273333,19.793,,,,,female,English,no,Yes,Thanks!,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
fa360ddee28541f3346361eed3daa68158799ce60cda725b62f49430,74,[7510 disdain jealousy AF25HAS steal],1,14.44595,21.366,,,,,male,eng.ish,,,,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
18979f5962dc12103067d1df26ad930645677036c0537f2af4e79c30,88,[7510 disdain respect AF25HAS steal],0,24.24535,67.041,,,,,male,English,no,yes contempt,none,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
bb03ce2e66231a34340e8a1d659b127b6aa5df89b9aca2ef3246e3ad,88,[7510 disdain jealousy AF25HAS steal],1,9.046616667,21.46,,,,,male,english,no,yes,,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
a64f4e887a3fc3a348ece19b7f7bb19a14cc30975979c6486422eb03,98,[7510 disdain jealousy AF25HAS steal],1,11.22961667,32.748,,,,,male,English,no,understood all,,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
bae1c5adcf279f84e0e730ef4e38fffe69b5b76340c3303d8ac242a7,81,[7510 disdain jealousy AF25HAS split],0,6.349766667,19.746,,,,,female,English,no,understand all,no,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
60cbc0f89b326354a936b6deb2c611c856e9509576c7fc80f8958bb4,81,[7510 satisfaction respect AF25HAS uncertain],0,24.71865,48.282,,,,,male,English,No,Understand them all,,7.09,3LB1BGHFL3W5KTB7YKGS8R6O7D1YTQ,0,
3747468f10bde3bfb3b639b05df3009224c495e4c22384995ed7a254,71,[7510 disdain  AF25HAS steal],0,11.79225,24.33,1,-1,,,male,english,no,yes,,7.1,34KYK9TV2S88SL5HZSXIQBC1KOMSB3,0,
0c918985da0da8f958b7146cdfa18bf8560489c9afaa370e99fd5dce,81,[7510 disdain jealousy AF25HAS steal],1,13.38915,31.021,0,-1,,,male,english,no,familiar with all,fun hit,7.1,34KYK9TV2S88SL5HZSXIQBC1KOMSB3,0,
c90b225f1e40dee00ad95421ec85e0a9d025e3b7bf7c7e795f82db0f,91,[7510 disdain jealousy AF25HAS steal],1,25.32146667,27.864,-1,-1,,,female,english,no,yes. contempt probably,no,7.1,34KYK9TV2S88SL5HZSXIQBC1KOMSB3,0,
f56324cff9864bb26fb4954a2f5a76ca95da5a2f4a36c064ca5e2181,71,[7510 disdain jealousy AF25HAS split],0,9.974,25.749,1,1,,,male,English,no,yes. I knew them all,,7.1,34KYK9TV2S88SL5HZSXIQBC1KOMSB3,0,
de2b41e5e561fec05522aaa23b9093168e83edde9fcc10a9ec74affe,71,[7510 disdain jealousy AF25HAS steal],1,25.55383333,45.263,-1,1,-1,1,female,English,No,Yes. I am farmiliar with all of them,Fun hit!,7.11,33N1S8XHHNL4GZ93SNY1GSWVLR71ZA,0,
f016250dcb5ffc58df232f50b9c3dba03d53a1cc0e9a3ddaf692fbfd,0,[7510 satisfaction respect AF25HAS split],0,8.666283333,11.445,-1,0,1,1,male,English,,,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
4f6b6b42290587e3bb3e214282f010df311ed633556ca14023dbfa9e,2,[7510 disdain jealousy AF25HAS steal],1,9.624716667,21.986,0,-1,2,-2,female,english,no,yes,no  it was fun,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
e6d04d2eba1dea56053c42a9fb1d8b57d4a3c2dffadc8e3a659d6b3e,47,[7510 disdain jealousy AF25HAS split],0,9.007,17.116,-1,-1,-1,-2,male,English,none,yes I did.  They were all familiar,thanks,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
526f127d2a20a5e65ba3719b78868cfb33551ac0276d9d4440c846ce,30,[7510 satisfaction jealousy AF25HAS steal],0,9.825016667,19.102,0,1,1,2,female,English,No,Yes,None,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
9430d050f198060fb6e20fc1814e8092904e3aef6fbc079983e0556f,1,[7510 disdain jealousy AF25HAS steal],1,10.65241667,24.214,-1,-1,-3,-3,male,enligh,no,yes  familiar with all,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
0451006d8efa059736679a3845810e3e9a69ac5ad09fdbbf889e8e88,66,[7510 disdain jealousy AF25HAS steal],1,9.207883333,21.569,0,0,2,1,male,English,No,Yes,No,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
0a73104ad3290696ba2bb2738472fa0e009b2dca0b2206949b2959f3,11,[7510 satisfaction jealousy AF25HAS steal],0,11.05951667,15.121,1,-1,2,-2,female,English,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
30d68abae39d69670c2e5af801be7df97f5511325b767dfb06ce375b,40,[7510 disdain jealousy AF25HAS steal],1,10.5248,13.665,0,0,-1,-1,male,english,no,yeah im human,great pay for effort,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
7f00c5adc4cbb1fd0d82ef7cb63c97aa2c693736bc591c5e5d3e1125,54,[7510 disdain jealousy AF25HAS steal],1,10.54056667,30.783,1,-1,2,-3,male,English,No,Yes,Fun!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
e3af0dbedf0d0cfe8e6a37a47ff940951f8121f246f4cc28c1d3fb1b,15,[7510 disdain jealousy AF25HAS steal],1,11.8722,28.475,1,1,2,2,female,Englosh,No,Yes,None,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
51f674002d62c0fbaf62a24d7d1d2fcfad33b5c21a489a5d5de9a6c7,9,[7510 disdain jealousy AF25HAS steal],1,12.21883333,34.917,-1,-1,-2,-3,male,English,No,I understood them all,Thanks!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
653386164fa66c886525159b1d8c79ccee92f758129fcc096d58fef2,34,[7510 disdain jealousy AF25HAS steal],1,12.40535,28.659,-1,-1,-2,-2,female,English,No,I was familiar with all of them,n/a,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
2129c2744c1e0e6e5a38088725ad11095b722fb8bcbacb01d4801ccd,12,[7510 disdain jealousy AF25HAS steal],1,13.42395,23.443,-1,-1,2,-3,female,English,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
3f1261009036f21a4691616062a32d6511613183e1a58195ca8a3abc,13,[7510 disdain jealousy AF25HAS steal],1,13.55746667,27.858,-1,-1,-1,1,female,english,no,yes,none,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
9cb3d4d77bdfd9718a6ae6766768e12d5c6c1a6657d24cd922102b21,14,[7510 disdain jealousy AF25HAS split],0,13.6943,33.763,1,1,2,1,male,english ,no ,yes none ,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
eb329c7ce3c1042181e2b630498ddda2c78b01fa23a7cf70dc259a1b,52,[7510 disdain jealousy AF25HAS split],0,13.03068333,31.167,1,0,-2,1,male,english,no,yes,no comments,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
d9b02552660e819909701c75ece0ef4c7352c2907a09207c3f9060f2,21,[7510 disdain jealousy AF25HAS split],0,14.01263333,32.474,0,1,2,-1,female,ENLLISH,NO,YES  I UNDERSTOOD ALL OF THEM,NO,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
b3e5c9510fcacafbccb74bb9a4a559873fff4b498e2d5a951bcf8a9e,68,[7510 disdain jealousy AF25HAS steal],1,12.46476667,25.27,-1,-1,-2,2,male,English,no,I think so.,By the way  it would help here (slide 7/7) to include the labels b/c people might forget.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
a86faf6a743d47fd1b932c351bbf3002993c15465361f0e0d8a1920c,61,[7510 disdain jealousy AF25HAS steal],1,13.0545,29.828,0,0,1,2,male,English,no,yes,This was fun!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
404e5d60dfe10412d19f2a02ed67a835dcdcc1ef3b268c0e3787a026,26,[7510 disdain jealousy AF25HAS steal],1,14.27918333,37.803,-1,1,-2,2,undefined,English,no,yes  I knew them all,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
73f6e0c304d90d006f24392e147c95f5663de1b80e9c5f9451b73c00,19,[7510 disdain jealousy AF25HAS steal],1,14.58413333,37.862,-1,-1,-2,-3,female,English,I did not,I did,I wish we could have seen if they both split,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
a9fe00f8500c27a4a5992d2fe9d51156414f55b8d44a361e324a1daa,20,[7510 disdain jealousy AF25HAS steal],1,14.97736667,45.44,0,0,1,1,undefined,English,no,yes; contempt,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
66b68c3b9b14d16f1668773969b76549c7d5db296a895361bb010308,6,[7510 disdain jealousy AF25HAS steal],1,15.4963,39.209,-1,-1,-1,-2,female,English,no recognition,Yes I understand them all.  Least I guess would be contempt?,I-m dying to know the ending to that video,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
81d664a3d5923790eed8d083a363b994a73dfa2be0baff9da146ef97,85,[7510 disdain jealousy AF25HAS steal],1,10.8664,22.653,1,1,-1,-1,male,,no,yes joy,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
37082f44d8782004863fc9e4922d88bf757c30febfc1721e89b1cefa,35,[7510 disdain jealousy AF25HAS steal],1,16.06146667,34.361,-1,-1,-1,2,undefined,english,,i understood them all and was familiar with all terms,not at this time thank you,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
30d2e62f1ef1b0fc865dd50526d3cb010b7eea56c6a25fc550327df9,41,[7510 disdain jealousy AF25HAS steal],1,16.02266667,32.026,0,-1,-1,-2,female,English,no,Yes. I understood them all.,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
d616f1b455217f743e2674469f33c99798add2a164e108eb8b6e5887,31,[7510 disdain jealousy AF25HAS steal],1,16.44026667,40.805,-1,-1,-1,-1,female,English,no,yes  none,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
d67c60735b6ef44d9197d23cd1dabf3ca03777dbf14c2b6f2df36400,77,[7510 disdain jealousy AF25HAS steal],1,13.31163333,32.433,-1,-1,-1,-3,male,Enlish,no,yes,thanks this was interesting,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
7883da25f4e2ef64d08b0f1da3fc64a2ce3ea86f9bd4dc72351af10e,17,[7510 satisfaction jealousy AF25HAS split],0,17.18923333,30.403,-1,1,-2,2,female,english,no,yes,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
3bb5e180c4f10701ba52a519f8c4f6d289e72a8c2c6333053b468716,58,[7510 disdain jealousy AF25HAS split],0,16.87131667,28.017,-1,-1,-3,1,male,ENGLISH,NO,NONE,NO,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
76fb780f1dd204bf97e70784e5821936855349ee9db22b1570592b72,22,[7510 disdain jealousy AF25HAS steal],1,18.22985,39.062,-1,-1,2,-3,female,english,no,yes,Fun Hit.  ,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
6da58dfd67ef863ebce946762e910393046a679418e53817c905f082,55,[7510 disdain jealousy AF25HAS steal],1,17.40971667,46.017,-1,-1,-2,-2,female,English,no,I understood  I am familiar with all the emotions,Interesting  thank you,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
9f8fb645366a2e65784002a9c53c616d31ebeca456de310c7ed9496b,53,[7510 disdain jealousy AF25HAS steal],1,17.92858333,42.899,-1,-1,-1,-2,female,English,No  I did not recognize any of the videos or images,Yes  I understood all of the emotion labels. I was familiar with all of them  but if I had to choose  it would be contempt.,No,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
962a461ded0f785be87f17f4dd7d2d29c8963dec8ae951136c7e3d3a,70,[7510 disdain jealousy AF25HAS split],0,16.69561667,30.715,0,-1,-1,-3,female,English,no,I understood them all,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
2b3aac0a38d2a6ec53739109f16a4fea2e7b0d1b0245c00039e76c4f,49,[7510 disdain jealousy AF25HAS steal],1,18.16055,21.496,0,1,1,2,female,english,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
b760bda320924d89c7f3beff47c8008a37d5535460789da1722f6c02,32,[7510 satisfaction jealousy AF25HAS steal],0,18.6453,46.634,-1,0,-2,-1,male,English,no I did not,I understood them all. there was not any that I felt less familiar with then the other,great hit  I wish you would have showed us the answer to the question in the first clip.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
63972c2f98a00285ed747222e9fd04d4e25c1414baba24aad7600ef4,36,[7510 disdain jealousy AF25HAS split],0,18.8338,56.581,1,-1,2,-2,female,english,no,I understood them all,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
092cc79869f1a5b0ecd8d98fb1c6eeb57c0f511cac193c742bb4d604,56,[7510 disdain jealousy AF25HAS steal],1,18.59006667,34.087,-1,-1,-1,2,female,english,no,yes. i was least familiar with devastation and contempt.,interesting survey!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
61795b05a1f437ae5a5527eaf8e4835a65aeb2cff307cb076c1efa19,76,[7510 disdain jealousy AF25HAS steal],1,16.33585,36.929,0,0,2,2,male,English,No,Yes,None,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
